"date", "max_temperature", "min_temperature", "precipitation", "snowfall", "snowdepth", "snowdepth_water_equiv"
1957-03-25, 12.8, -3.9, 0, 0, 0, NA
1957-03-26, 7.2, -1.1, 0, 0, 0, NA
1957-03-27, 7.2, -1.7, 0, 0, 0, NA
1957-03-28, 6.7, -3.3, 0, 0, 0, 7.6
1957-03-29, 10, -2.8, 0, 0, 0, NA
1957-03-30, 12.2, 1.7, 0, 0, 0, NA
1957-03-31, 9.4, 2.2, 0, 0, 0, NA
1957-04-01, 11.1, -2.8, 4.6, 46, 0, NA
1957-04-02, -1.7, -5.6, 1.8, 18, 76, NA
1957-04-03, -1.1, -3.9, 7.4, 74, 76, NA
1957-04-04, -1.1, -3.9, 5.6, 56, 152, NA
1957-04-05, 4.4, -3.3, 0, 0, 102, NA
1957-04-06, 1.1, -4.4, 9.4, 84, 51, NA
1957-04-07, 1.7, -4.4, 0, 0, 127, NA
1957-04-08, 7.2, -3.9, 0, 0, 102, NA
1957-04-09, 5, -1.1, 0, 0, 51, NA
1957-04-10, 6.1, -4.4, 0, 0, 25, NA
1957-04-11, -1.1, -8.3, 0, 0, 25, NA
1957-04-12, 1.1, -11.1, 0, 0, 25, NA
1957-04-13, 2.8, -3.9, 0, 0, 25, NA
1957-04-14, 10, -2.2, 0, 0, 0, NA
1957-04-15, 16.1, 5.6, 0, 0, 0, NA
1957-04-16, 12.8, 0.6, 0, 0, 0, NA
1957-04-17, 5, -0.6, 3.3, 25, 0, NA
1957-04-18, 7.8, 2.2, 1.3, 0, 0, NA
1957-04-19, 8.9, 3.9, 0, 0, 0, NA
1957-04-20, 13.3, 2.8, 0, 0, 0, NA
1957-04-21, 20.6, 3.9, 0, 0, 0, NA
1957-04-22, 20, 9.4, 1.3, 0, 0, NA
1957-04-23, 15.6, 7.2, 2.5, 0, 0, NA
1957-04-24, 16.7, 7.2, 0, 0, 0, NA
1957-04-25, 11.1, 5.6, 0, 0, 0, NA
1957-04-26, 12.8, 2.8, 0, 0, 0, NA
1957-04-27, 15, 3.9, 0, 0, 0, 12.7
1957-04-28, 21.1, 5, 0, 0, 0, 12.7
1957-04-29, 22.8, 8.3, 0, 0, 0, 12.7
1957-04-30, 22.2, 10, 0, 0, 0, 10.2
1957-05-01, 26.7, 11.1, 0, 0, 0, 10.2
1957-05-02, 28.9, 11.7, 0, 0, 0, 10.2
1957-05-03, 18.9, 10.6, 1, 0, 0, 7.6
1957-05-04, 11.1, 6.1, 2, 0, 0, 5.1
1957-05-05, 13.3, 4.4, 1.8, 0, 0, NA
1957-05-06, 22.2, 7.8, 0, 0, 0, NA
1957-05-07, 27.8, 11.1, 0.3, 0, 0, NA
1957-05-08, 16.1, 6.1, 0.3, 0, 0, 5.1
1957-05-09, 7.2, 4.4, 2.3, 0, 0, 7.6
1957-05-10, 18.3, 5, 0, 0, 0, 7.6
1957-05-11, 17.8, 8.9, 0, 0, 0, 7.6
1957-05-12, 12.8, 10, 3.3, 0, 0, 5.1
1957-05-13, 13.3, 7.8, 16.5, 0, 0, 5.1
1957-05-14, 10, 6.7, 10.9, 0, 0, 5.1
1957-05-15, 10.6, 6.1, 1, 0, 0, NA
1957-05-16, 8.3, 3.3, 17.5, 0, 0, NA
1957-05-17, 9.4, 4.4, 2.3, 0, 0, NA
1957-05-18, 12.8, 6.7, 0, 0, 0, NA
1957-05-19, 12.8, 6.1, 8.9, 0, 0, NA
1957-05-20, 18.3, 8.3, 38.9, 0, 0, NA
1957-05-21, 11.1, 5.6, 1.8, 0, 0, NA
1957-05-22, 11.1, 5.6, 2, 0, 0, NA
1957-05-23, 14.4, 3.3, 0, 0, 0, NA
1957-05-24, 15.6, 8.3, 18.8, 0, 0, NA
1957-05-25, 18.9, 10, 36.6, 0, 0, NA
1957-05-26, 17.2, 8.3, 0, 0, 0, NA
1957-05-27, 22.8, 11.1, 0, 0, 0, NA
1957-05-28, 23.9, 14.4, 1.3, 0, 0, NA
1957-05-29, 22.2, 12.2, 0, 0, 0, NA
1957-05-30, 22.8, 13.9, 0.3, 0, 0, 5.1
1957-05-31, 18.3, 11.7, 0, 0, 0, 5.1
1957-06-01, 22.2, 9.4, 0, 0, 0, 5.1
1957-06-02, 27.8, 12.8, 0, 0, 0, 5.1
